month,product_id,label
2021-01,1001,0
2021-01,1002,0
2021-01,1003,0
2021-01,1004,0
2021-01,1005,0
2021-01,1006,0
2021-01,1007,0
2021-01,1008,0
2021-01,1009,0
2021-01,1010,0
2021-01,1011,0
2021-01,1012,0
2021-01,1013,0
2021-01,1014,0
2021-01,1015,0
2021-01,1016,0
2021-01,1017,0
2021-01,1018,0
2021-01,1019,0
2021-01,1020,0
2021-01,1021,0
2021-01,1022,0
2021-01,1023,0
2021-01,1024,0
2021-01,1025,0
2021-01,1026,0
2021-01,1027,0
2021-01,1028,0
2021-01,1029,0
2021-01,1030,0
2021-01,1031,0
2021-01,1032,0
2021-01,1033,0
2021-01,1034,0
2021-01,1035,0
2021-01,1036,0
2021-01,1037,0
2021-01,1038,0
2021-01,1039,0
2021-01,1040,0
2021-01,1041,0
2021-01,1042,0
2021-01,1043,0
2021-01,1044,0
2021-01,1045,0
2021-01,1046,0
2021-01,1047,0
2021-01,1048,0
2021-01,1049,0
2021-01,1050,0
2021-01,1051,0
2021-01,1052,0
2021-01,1053,0
2021-01,1054,0
2021-01,1055,0
2021-01,1056,0
2021-01,1057,0
2021-01,1058,0
2021-01,1059,0
2021-01,1060,0
2021-01,1061,0
2021-01,1062,0
2021-01,1063,0
2021-01,1064,0
2021-01,1065,0
2021-01,1066,0
2021-01,1067,0
2021-01,1068,0
2021-01,1069,0
2021-01,1070,0
2021-01,1071,0
2021-01,1072,0
2021-01,1073,0
2021-01,1074,0
2021-01,1075,0
2021-01,1076,0
2021-01,1077,0
2021-01,1078,0
2021-01,1079,0
2021-01,1080,0
2021-01,1081,0
2021-01,1082,0
2021-01,1083,0
2021-01,1084,0
2021-01,1085,0
2021-01,1086,0
2021-01,1087,0
2021-01,1088,0
2021-01,1089,0
2021-01,1090,0
2021-01,1091,0
2021-01,1092,0
2021-01,1093,0
2021-01,1094,0
2021-01,1095,0
2021-01,1096,0
2021-01,1097,0
2021-01,1098,0
2021-01,1099,0
2021-01,1100,0
2021-01,1101,0
2021-01,1102,0
2021-01,1103,0
2021-01,1104,0
2021-01,1105,0
2021-01,1106,0
2021-01,1107,0
2021-01,1108,0
2021-01,1109,0
2021-01,1110,0
2021-01,1111,0
2021-01,1112,0
2021-01,1113,0
2021-01,1114,0
2021-01,1115,0
2021-01,1116,0
2021-01,1117,0
2021-01,1118,0
2021-01,1119,0
2021-01,1120,0
2021-01,1121,0
2021-01,1122,0
2021-01,1123,0
2021-01,1124,0
2021-01,1125,0
2021-01,1126,0
2021-01,1127,0
2021-01,1128,0
2021-01,1129,0
2021-01,1130,0
2021-01,1131,0
2021-01,1132,0
2021-01,1133,0
2021-01,1134,0
2021-01,1135,0
2021-01,1136,0
2021-01,1137,0
2021-01,1138,0
2021-01,1139,0
2021-01,1140,0
2021-01,1141,0
2021-01,1142,0
2021-01,1143,0
2021-01,1145,0
2021-01,1146,0
2021-01,1147,0
2021-01,1148,0
2021-01,1149,0
2021-01,1150,0
2021-01,1151,0
2021-01,1152,0
2021-01,1153,0
2021-01,1154,0
2021-01,1155,0
2021-01,1156,0
2021-01,1157,0
2021-01,1158,0
2021-01,1159,0
2021-01,1160,0
2021-01,1161,0
2021-01,1162,0
2021-01,1163,0
2021-01,1164,0
2021-01,1165,0
2021-01,1166,0
2021-01,1167,0
2021-01,1168,0
2021-01,1169,0
2021-01,1170,0
2021-01,1171,0
2021-01,1172,0
2021-01,1173,0
2021-01,1174,0
2021-01,1175,0
2021-01,1176,0
2021-01,1177,0
2021-01,1178,0
2021-01,1179,0
2021-01,1180,0
2021-01,1181,0
2021-01,1182,0
2021-01,1183,0
2021-01,1184,0
2021-01,1185,0
2021-01,1186,0
2021-01,1187,0
2021-01,1188,0
2021-01,1189,0
2021-01,1190,0
2021-01,1191,0
2021-01,1192,0
2021-01,1193,0
2021-01,1194,0
2021-01,1195,0
2021-01,1196,0
2021-01,1197,0
2021-01,1198,0
2021-01,1199,0
2021-01,1200,0
2021-01,1201,0
2021-01,1202,0
2021-01,1203,0
2021-01,1204,0
2021-01,1205,0
2021-01,1206,0
2021-01,1207,0
2021-01,1208,0
2021-01,1209,0
2021-01,1210,0
2021-02,1001,0
2021-02,1002,0
2021-02,1003,0
2021-02,1004,0
2021-02,1005,0
2021-02,1006,0
2021-02,1007,0
2021-02,1008,0
2021-02,1009,0
2021-02,1010,0
2021-02,1011,0
2021-02,1012,0
2021-02,1013,0
2021-02,1014,0
2021-02,1015,0
2021-02,1016,0
2021-02,1017,0
2021-02,1018,0
2021-02,1019,0
2021-02,1020,0
2021-02,1021,0
2021-02,1022,0
2021-02,1023,0
2021-02,1024,0
2021-02,1025,0
2021-02,1026,0
2021-02,1027,0
2021-02,1028,0
2021-02,1029,0
2021-02,1030,0
2021-02,1031,0
2021-02,1032,0
