month,product_id,label
2021-01,1001,1240.199932217598
2021-01,1002,4446.730620115995
2021-01,1003,965.6825349330902
2021-01,1004,1912.2934725731611
2021-01,1005,2277.9268822073936
2021-01,1006,670.9218240827322
2021-01,1007,1912.851686000824
2021-01,1008,1796.8436889648438
2021-01,1009,1700.9571715593338
2021-01,1010,601.7141319811344
2021-01,1011,630.1375696361065
2021-01,1012,1460.644492417574
2021-01,1013,1185.7351623736322
2021-01,1014,656.4627178013325
2021-01,1015,2177.3556923270226
2021-01,1016,2201.819516181946
2021-01,1017,504.42569521069527
2021-01,1018,1661.3932141661644
2021-01,1019,896.6071337461472
2021-01,1020,1142.4340544342995
2021-01,1021,977.9571061134338
2021-01,1022,921.9958100318909
2021-01,1023,1082.652627825737
2021-01,1024,1612.077720835805
2021-01,1025,620.2833526879549
2021-01,1026,0.0
2021-01,1027,1008.4822258651257
2021-01,1028,682.3660980463028
2021-01,1029,1803.3697268366814
2021-01,1030,2369.402229785919
2021-01,1031,591.3336070179939
2021-01,1032,1128.8637628555298
2021-01,1033,478.5045526921749
2021-01,1034,1837.145452260971
2021-01,1035,2613.4695349931717
2021-01,1036,1394.7446061372757
2021-01,1037,516.1634346842766
2021-01,1038,1284.819841504097
2021-01,1039,838.9841578900814
2021-01,1040,433.8312957286835
2021-01,1041,1750.3980298638344
2021-01,1042,591.320277929306
2021-01,1043,557.6262785792351
2021-01,1044,1024.1796880960464
2021-01,1045,150.6141828596592
2021-01,1046,2999.6593124866486
2021-01,1047,874.4133059978485
2021-01,1048,401.5612132549286
2021-01,1049,820.7505041360855
2021-01,1050,988.7509971857071
2021-01,1051,488.68182894587517
2021-01,1052,1852.1617374420166
2021-01,1053,0.0
2021-01,1054,0.0
2021-01,1055,904.3949341773987
2021-01,1056,1363.7942522764206
2021-01,1057,626.5048613548279
2021-01,1058,39.386178493499756
2021-01,1059,0.0
2021-01,1060,0.0
2021-01,1061,0.0
2021-01,1062,83.70245325565338
2021-01,1063,1043.011859178543
2021-01,1064,1032.864357829094
2021-01,1065,729.8306282758713
2021-01,1066,4650.550305366516
2021-01,1067,776.9837108552456
2021-01,1068,1720.2047299742699
2021-01,1069,1350.0965416431427
2021-01,1070,23421.53103494644
2021-01,1071,5343.44628021121
2021-01,1072,6756.857925891876
2021-01,1073,10806.660243868828
2021-01,1074,1124.8570134937763
2021-01,1075,1209.0436878204346
2021-01,1076,1819.6054022312164
2021-01,1077,906.7807250618935
2021-01,1078,1106.4992904663086
2021-01,1079,1189.916666418314
2021-01,1080,835.2059483528137
2021-01,1081,1446.4531213641167
2021-01,1082,1624.9226928055286
2021-01,1083,1813.3322393894196
2021-01,1084,1738.2172273099422
2021-01,1085,747.4643175005913
2021-01,1086,650.071427822113
2021-01,1087,77.36033356189728
2021-01,1088,0.0
2021-01,1089,0.0
2021-01,1090,1742.131630539894
2021-01,1091,107.31393277645111
2021-01,1092,744.4741679131985
2021-01,1093,793.1772895753384
2021-01,1094,0.0
2021-01,1095,868.8919203281403
2021-01,1096,1821.3922103345394
2021-01,1097,849.738210439682
2021-01,1098,905.6058530956507
2021-01,1099,25499.692873597145
2021-01,1100,5552.930483669043
2021-01,1101,1356.408509939909
2021-01,1102,1385.404843211174
2021-01,1103,1304.5444432497025
2021-01,1104,915.5313930511475
2021-01,1105,1157.1184348464012
2021-01,1106,665.2593374252319
2021-01,1107,258.13723161816597
2021-01,1108,21.24780222773552
2021-01,1109,1308.5550843179226
2021-01,1110,1129.2454119622707
2021-01,1111,994.8524672538042
2021-01,1112,1642.629880309105
2021-01,1113,1372.1352845430374
2021-01,1114,670.4820766448975
2021-01,1115,902.3339395523071
2021-01,1116,1086.3566100597382
2021-01,1117,0.0
2021-01,1118,1272.7802143096924
2021-01,1119,1942.651565670967
2021-01,1120,543.1664668768644
2021-01,1121,1072.333506345749
2021-01,1122,0.0
2021-01,1123,0.0
2021-01,1124,0.0
2021-01,1125,0.0
2021-01,1126,753.4074772596359
2021-01,1127,947.3287245631218
2021-01,1128,429.92737913131714
2021-01,1129,1626.5916375815868
2021-01,1130,0.0
2021-01,1131,0.0
2021-01,1132,1074.4503723233938
2021-01,1133,668.9855116009712
2021-01,1134,610.330894947052
2021-01,1135,1032.103348493576
2021-01,1136,0.0
2021-01,1137,0.0
2021-01,1138,0.0
2021-01,1139,0.0
