1841,1.0
1842,0.0
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,1.0
1849,0.0
1850,0.0
1851,0.0
1852,1.0
1853,1.0
1854,1.0
1855,1.0
1856,0.0
1857,1.0
1858,0.0
1859,0.0
1860,0.0
1861,0.0
1862,0.0
1863,1.0
1864,0.0
1865,1.0
1866,1.0
1867,0.0
1868,1.0
1869,0.0
1870,1.0
1871,1.0
1872,0.0
1873,1.0
1874,0.0
1875,0.0
1876,0.0
1877,0.0
1878,0.0
1879,0.0
1880,0.0
1881,0.0
1882,0.0
1883,0.0
1884,1.0
1885,0.0
1886,0.0
1887,0.0
1888,1.0
1889,1.0
1890,0.0
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,1.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,0.0
1903,0.0
1904,0.0
1905,1.0
1906,0.0
1907,0.0
1908,0.0
1909,0.0
1910,0.0
1911,0.0
1912,1.0
1913,0.0
1914,0.0
1915,1.0
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,1.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,1.0
1926,0.0
1927,0.0
1928,1.0
1929,1.0
1930,0.0
1931,0.0
1932,1.0
1933,0.0
1934,0.0
1935,1.0
1936,1.0
1937,0.0
1938,1.0
1939,1.0
1940,1.0
1941,0.0
1942,1.0
1943,0.0
1944,1.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,1.0
1951,0.0
1952,0.0
1953,0.0
1954,0.0
1955,0.0
1956,1.0
1957,0.0
1958,0.0
1959,0.0
1960,0.0
1961,0.0
1962,1.0
1963,0.0
1964,1.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,1.0
1971,0.0
1972,1.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,1.0
1983,0.0
1984,0.0
1985,0.0
1986,1.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,1.0
2000,0.0
2001,0.0
2002,0.0
2003,1.0
2004,0.0
2005,1.0
2006,0.0
2007,0.0
2008,0.0
2009,1.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,1.0
2015,0.0
2016,0.0
2017,1.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,1.0
2023,0.0
2024,0.0
2025,0.0
2026,0.0
2027,0.0
2028,0.0
2029,0.0
2030,0.0
2031,0.0
2032,0.0
2033,0.0
2034,0.0
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,0.0
2049,0.0
2050,1.0
2051,0.0
2052,0.0
2053,0.0
2054,0.0
2055,1.0
2056,0.0
2057,0.0
2058,0.0
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,1.0
2070,0.0
2071,0.0
2072,0.0
2073,0.0
2074,0.0
2075,1.0
2076,0.0
2077,1.0
2078,1.0
2079,0.0
2080,0.0
2081,1.0
2082,0.0
2083,0.0
2084,1.0
2085,1.0
2086,1.0
2087,0.0
2088,1.0
2089,0.0
2090,0.0
2091,0.0
2092,0.0
2093,1.0
2094,0.0
2095,0.0
2096,0.0
2097,0.0
2098,0.0
2099,0.0
2100,0.0
2101,0.0
2102,0.0
2103,0.0
2104,0.0
2105,1.0
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,1.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,1.0
2121,0.0
2122,1.0
2123,1.0
2124,0.0
2125,0.0
2126,0.0
2127,0.0
2128,0.0
2129,0.0
2130,0.0
2131,0.0
2132,1.0
2133,1.0
2134,0.0
2135,1.0
2136,0.0
2137,0.0
2138,1.0
2139,0.0
2140,0.0
2141,0.0
2142,0.0
2143,0.0
2144,0.0
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,0.0
2150,0.0
2151,0.0
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.0
2167,0.0
2168,0.0
2169,0.0
2170,1.0
2171,0.0
2172,0.0
2173,0.0
2174,0.0
2175,0.0
2176,1.0
2177,0.0
2178,1.0
2179,1.0
2180,0.0
2181,0.0
2182,1.0
2183,1.0
2184,1.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,1.0
2190,0.0
2191,0.0
2192,0.0
2193,1.0
2194,0.0
2195,0.0
2196,0.0
2197,1.0
2198,0.0
2199,0.0
2200,0.0
2201,0.0
2202,0.0
2203,0.0
2204,1.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
